inFile , outFile
CA1pA_Amaral23.rd.prn , CA1pA_Amaral23.rd.prn.csv
mean of group means , stdev of group means , , mean of group stdevs , stdev of group stdevs
DR = PL;  PDR = PL;  TR = PL;  BPL = PL;  BIFF = PL
0.5797171666447796 , 0.022175325952640036 ,0, 0.15269298814514132 , 0.02630847437530635
DR = PL;  PDR = PL;  TR = PL;  BPL = PL;  BIFF = RD
0.04226628441470642 , 0.038366062615580156 ,275, 0.1634281737032483 , 0.07234967476115191
DR = PL;  PDR = PL;  TR = PL;  BPL = PL;  BIFF = BO
0.6301457797377445 , 0.024180332012584852 ,0, 0.1444075220289996 , 0.03129996104409451
DR = PL;  PDR = PL;  TR = PL;  BPL = RD;  BIFF = PL
0.5860951620316222 , 0.01660086493619184 ,0, 0.08643480326777638 , 0.029730769582109705
DR = PL;  PDR = PL;  TR = PL;  BPL = RD;  BIFF = RD
0.08521739277484412 , 0.03510926027951996 ,254, 0.2289252297596814 , 0.03990037178611515
DR = PL;  PDR = PL;  TR = PL;  BPL = RD;  BIFF = BO
0.6313491469901762 , 0.027768617207986332 ,0, 0.1571354085605002 , 0.03443746374665324
DR = PL;  PDR = PL;  TR = PL;  BPL = BO;  BIFF = PL
0.5815374761896585 , 0.024794907081633847 ,0, 0.12011095063730508 , 0.036756603268623934
DR = PL;  PDR = PL;  TR = PL;  BPL = BO;  BIFF = RD
0.08138262328280357 , 0.04147160284643113 ,255, 0.22851613990054237 , 0.07333690555678594
DR = PL;  PDR = PL;  TR = PL;  BPL = BO;  BIFF = BO
0.6255178716978665 , 0.032979632266761594 ,0, 0.15248493639121144 , 0.041274703709313715
DR = PL;  PDR = PL;  TR = RD;  BPL = PL;  BIFF = PL
0.5733989669534283 , 0.016851739992101735 ,0, 0.13658033313093298 , 0.012989895874434177
DR = PL;  PDR = PL;  TR = RD;  BPL = PL;  BIFF = RD
0.028526107782021935 , 0.026500834827222805 ,282, 0.12385424082411045 , 0.07328896418191472
DR = PL;  PDR = PL;  TR = RD;  BPL = PL;  BIFF = BO
0.6238371393657396 , 0.025329959799978437 ,0, 0.13866210152759834 , 0.026388889646243485
DR = PL;  PDR = PL;  TR = RD;  BPL = RD;  BIFF = PL
0.5865707135857638 , 0.021140101352018662 ,0, 0.08012634577357228 , 0.01899278445624373
DR = PL;  PDR = PL;  TR = RD;  BPL = RD;  BIFF = RD
0.048223209573495324 , 0.026943882265371526 ,274, 0.16325056643920421 , 0.08164729280240868
DR = PL;  PDR = PL;  TR = RD;  BPL = RD;  BIFF = BO
0.6270526065981541 , 0.036982862693603215 ,0, 0.1496570371298634 , 0.033509028184197286
DR = PL;  PDR = PL;  TR = RD;  BPL = BO;  BIFF = PL
0.5864873700650552 , 0.02376403763761584 ,0, 0.1111548201363495 , 0.036946645071780894
DR = PL;  PDR = PL;  TR = RD;  BPL = BO;  BIFF = RD
0.031088010461845235 , 0.03242237677548314 ,276, 0.12072482608227349 , 0.10294719727647356
DR = PL;  PDR = PL;  TR = RD;  BPL = BO;  BIFF = BO
0.6281857008256129 , 0.023050744785505808 ,0, 0.14873210132288356 , 0.02309992893641852
DR = PL;  PDR = PL;  TR = BO;  BPL = PL;  BIFF = PL
0.5743585290275088 , 0.02913213478573493 ,0, 0.16360391228914126 , 0.03601296880792721
DR = PL;  PDR = PL;  TR = BO;  BPL = PL;  BIFF = RD
0.039481864885166106 , 0.038733103696825734 ,271, 0.13999975804052406 , 0.09437019304221485
DR = PL;  PDR = PL;  TR = BO;  BPL = PL;  BIFF = BO
0.6362091014535954 , 0.028965150551410353 ,0, 0.1188498414126172 , 0.02699965391274496
DR = PL;  PDR = PL;  TR = BO;  BPL = RD;  BIFF = PL
0.5956628221783994 , 0.020547293194555453 ,0, 0.08345889957571646 , 0.01597749228767175
DR = PL;  PDR = PL;  TR = BO;  BPL = RD;  BIFF = RD
0.08677332988705204 , 0.041180724799570724 ,255, 0.24313659305060767 , 0.05483409172100733
DR = PL;  PDR = PL;  TR = BO;  BPL = RD;  BIFF = BO
0.6176574127770392 , 0.03437887350603468 ,0, 0.15038404079653545 , 0.03797317489117084
DR = PL;  PDR = PL;  TR = BO;  BPL = BO;  BIFF = PL
0.5770923629230472 , 0.029213213584274176 ,0, 0.14495613088245043 , 0.03738313308932398
DR = PL;  PDR = PL;  TR = BO;  BPL = BO;  BIFF = RD
0.04679436319674835 , 0.03735699953293354 ,271, 0.15669416496759977 , 0.08776523949939025
DR = PL;  PDR = PL;  TR = BO;  BPL = BO;  BIFF = BO
0.6344377894818731 , 0.023992916123299558 ,0, 0.15117497153889878 , 0.038408485005560204
DR = PL;  PDR = RD;  TR = PL;  BPL = PL;  BIFF = PL
0.5784668756721351 , 0.043511792994463026 ,0, 0.15037370886892018 , 0.04359307858673807
DR = PL;  PDR = RD;  TR = PL;  BPL = PL;  BIFF = RD
0.0697328624640101 , 0.0465149547188022 ,256, 0.19005204094915543 , 0.08988837396138513
DR = PL;  PDR = RD;  TR = PL;  BPL = PL;  BIFF = BO
0.6433192248827233 , 0.021887512793443944 ,0, 0.12724736976005238 , 0.03405694694681482
DR = PL;  PDR = RD;  TR = PL;  BPL = RD;  BIFF = PL
0.5807808167676082 , 0.016851746588454054 ,0, 0.07783483666782792 , 0.024117124982841378
DR = PL;  PDR = RD;  TR = PL;  BPL = RD;  BIFF = RD
0.10105295440101254 , 0.027556330947490593 ,241, 0.24208077624588786 , 0.0258116589417615
DR = PL;  PDR = RD;  TR = PL;  BPL = RD;  BIFF = BO
0.6317521088645053 , 0.03174644802937278 ,0, 0.1486453321214636 , 0.03430460420247998
DR = PL;  PDR = RD;  TR = PL;  BPL = BO;  BIFF = PL
0.568456480312314 , 0.025293916966100997 ,0, 0.14405794442692826 , 0.04305430040674359
DR = PL;  PDR = RD;  TR = PL;  BPL = BO;  BIFF = RD
0.062465820797640126 , 0.03506708726535122 ,258, 0.1846605616248092 , 0.06171919932388897
DR = PL;  PDR = RD;  TR = PL;  BPL = BO;  BIFF = BO
0.6296132961514858 , 0.025670527348007018 ,0, 0.15011507664274062 , 0.028106367354580403
DR = PL;  PDR = RD;  TR = RD;  BPL = PL;  BIFF = PL
0.5778732839396777 , 0.0187131230489402 ,0, 0.15594714499067835 , 0.04285201606916829
DR = PL;  PDR = RD;  TR = RD;  BPL = PL;  BIFF = RD
0.01685684412293504 , 0.020983940093449144 ,290, 0.0753021772597952 , 0.08605735039114369
DR = PL;  PDR = RD;  TR = RD;  BPL = PL;  BIFF = BO
0.6375575680080495 , 0.02352306416536088 ,0, 0.12931342085688466 , 0.03218474405107605
DR = PL;  PDR = RD;  TR = RD;  BPL = RD;  BIFF = PL
0.5869594995082885 , 0.009674435121793388 ,0, 0.08300360329696929 , 0.03373738315726175
DR = PL;  PDR = RD;  TR = RD;  BPL = RD;  BIFF = RD
0.04853266068032921 , 0.029575919685890902 ,274, 0.16417206974705895 , 0.07512041856754537
DR = PL;  PDR = RD;  TR = RD;  BPL = RD;  BIFF = BO
0.6177218382078256 , 0.03935820851442623 ,0, 0.15189899806862261 , 0.028698586014609388
DR = PL;  PDR = RD;  TR = RD;  BPL = BO;  BIFF = PL
0.5759693886657883 , 0.022484039572074115 ,0, 0.11103162614656419 , 0.029882206457328895
DR = PL;  PDR = RD;  TR = RD;  BPL = BO;  BIFF = RD
0.02048146000844244 , 0.017256530549235503 ,286, 0.09706290157131901 , 0.07400265364691692
DR = PL;  PDR = RD;  TR = RD;  BPL = BO;  BIFF = BO
0.6121654905712852 , 0.031025785781166642 ,0, 0.14955864496714885 , 0.022687270824518928
DR = PL;  PDR = RD;  TR = BO;  BPL = PL;  BIFF = PL
0.5742620827723187 , 0.03878164761638389 ,0, 0.15865926837928285 , 0.03283294848833403
