inFile , outFile
CA1pA_Amaral23.rd.prn , CA1pA_Amaral23.rd.prn.csv
mean of group means , stdev of group means , explosions , mean of group stdevs , stdev of group stdevs
:rd% = 0  pl% = 0  bo% = 100
0.6283058585801297 , 0.02888064963595737 ,0, 0.13848890327146046 , 0.03138419621032787
:rd% = 0  pl% = 10  bo% = 90
0.6240882446670385 , 0.024532951432961258 ,0, 0.1400199465200131 , 0.032066025837786616
:rd% = 0  pl% = 20  bo% = 80
0.6124740232149172 , 0.018961221399651212 ,0, 0.13659351842244377 , 0.025868164649634366
:rd% = 0  pl% = 30  bo% = 70
0.6245279465425679 , 0.015236183495417025 ,0, 0.12848036154155332 , 0.027973683245645153
:rd% = 0  pl% = 40  bo% = 60
0.6044083729649293 , 0.03349599942829861 ,0, 0.13958572270665895 , 0.051111640366036375
:rd% = 0  pl% = 50  bo% = 50
0.6021513331289647 , 0.028299627943945343 ,0, 0.13785910390166026 , 0.03822781403001746
:rd% = 0  pl% = 60  bo% = 40
0.6088600038043095 , 0.0290395663568664 ,0, 0.12914519521724355 , 0.03405183228139057
:rd% = 0  pl% = 70  bo% = 30
0.603643786408855 , 0.02295584021780753 ,0, 0.13673018332777825 , 0.020901686258447297
:rd% = 0  pl% = 80  bo% = 20
0.5816136129429993 , 0.018936379411133793 ,0, 0.13123197861271535 , 0.03986913188998838
:rd% = 0  pl% = 90  bo% = 10
0.5781706215149311 , 0.02773556895278817 ,0, 0.14542207232859017 , 0.027166780338785505
:rd% = 0  pl% = 100  bo% = 0
0.5905623717140518 , 0.021620457428594777 ,0, 0.1471594586841371 , 0.01795868046311954
:rd% = 10  pl% = 0  bo% = 90
0.625573258449762 , 0.016173871547075048 ,0, 0.14344515015247933 , 0.035968169257009956
:rd% = 10  pl% = 10  bo% = 80
0.6259624544389343 , 0.026294907243426667 ,0, 0.14501650791512757 , 0.04827977343802853
:rd% = 10  pl% = 20  bo% = 70
0.6422981755641992 , 0.043454323437504626 ,0, 0.14332123422243775 , 0.029892906540868278
:rd% = 10  pl% = 30  bo% = 60
0.5994675895695429 , 0.023223200854911804 ,0, 0.15147312002347732 , 0.03831833797453323
:rd% = 10  pl% = 40  bo% = 50
0.6057759689099635 , 0.029716717224312867 ,0, 0.12550412900956784 , 0.03272746210570902
:rd% = 10  pl% = 50  bo% = 40
0.6013681533909362 , 0.02309708179821707 ,0, 0.13918943672031234 , 0.03585031752540345
:rd% = 10  pl% = 60  bo% = 30
0.6064701811844666 , 0.01699353415706671 ,0, 0.12673270177895204 , 0.025507545763701588
